1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	2000	2000	2000	2000	2000	2000	2000	500	500	500	500	500	500	500	500	500	500	500
1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	2000	2000	2000	2000	2000	2000	2000	500	500	500	500	500	500	500	500	500	500	500
1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	2000	2000	2000	2000	2000	2000	2000	500	500	500	500	500	500	500	500	500	500	500	500
1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	2000	2000	2000	2000	2000	2000	2000	500	500	500	500	500	500	500	500	500	500	500	500	500	500
1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	2000	2000	2000	2000	2000	2000	2000	500	500	500	500	500	500	500	500	500	500	500	500	500	500
1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	2000	2000	2000	2000	2000	2000	2000	2000	500	500	500	500	500	500	500	500	500	500	500	500	500	500
1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	2000	2000	2000	2000	2000	2000	2000	2000	2000	500	500	500	500	500	500	500	500	500	500	500	500	500	500
1000	1000	1000	1000	1000	1000	1000	1000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	500	500	500	500	500	500	500	500	500	500	500	500	500	500
1000	1000	1000	1000	1000	1000	1000	1000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	500	500	500	500	500	500	500	500	500	500	500	500	500	500
1000	1000	1000	1000	1000	1000	1000	1000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	500	500	500	500	500	500	500	500	500	500	500	500	500	500
1000	1000	1000	1000	1000	1000	1000	1000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	500	500	500	500	500	500	500	500	500	500	500	500	500	500
1000	1000	1000	1000	1000	1000	1000	1000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	500	500	500	500	500	500	500	500	500	500	500	500	500	500
1000	1000	1000	1000	1000	1000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	500	500	500	500	500	500	500	500	500	500	500	500	500	500
1000	1000	1000	1000	1000	1000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	500	500	500	500	500	500	500	500	500	500	500	500	500	500
1000	1000	1000	1000	1000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	500	500	500	500	500	500	500	500	500	500	500	500	500	500
1000	1000	1000	1000	1000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	500	500	500	500	500	500	500	500	500	500	500	500	500	500
1000	1000	1000	1000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	500	500	500	500	500	500	500	500	500	500	500	500	500	500
1000	1000	1000	1000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	500	500	500	500	500	500	500	500	500	500	500	500	500	500
1000	1000	1000	1000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	500	500	500	500	500	500	500	500	500	500	500	500	500	500
